,cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,cell_56,cell_57,cell_58,cell_59,cell_60,cell_61,cell_62,cell_63,cell_64,cell_65,cell_66,cell_67,cell_68,cell_69,cell_70,cell_71,cell_72,cell_73,cell_74,cell_75,cell_76,cell_77,cell_78,cell_79,cell_80,cell_81,cell_82,cell_83,cell_84,cell_85,cell_86,cell_87,cell_88,cell_89,cell_90,cell_91,cell_92,cell_93,cell_94,cell_95,cell_96,cell_97,cell_98,cell_99,cell_100,cell_101,cell_102,cell_103,cell_104,cell_105,cell_106,cell_107,cell_108,cell_109,cell_110,cell_111,cell_112,cell_113,cell_114,cell_115,cell_116,cell_117,cell_118,cell_119,cell_120,cell_121,cell_122,cell_123,cell_124,cell_125,cell_126,cell_127,cell_128,cell_129,cell_130,cell_131,cell_132,cell_133,cell_134,cell_135,cell_136,cell_137,cell_138,cell_139,cell_140,cell_141,cell_142,cell_143,cell_144,cell_145,cell_146,cell_147,cell_148,cell_149,cell_150,cell_151,cell_152,cell_153,cell_154,cell_155,cell_156,cell_157,cell_158,cell_159,cell_160,cell_161,cell_162,cell_163,cell_164,cell_165,cell_166,cell_167,cell_168,cell_169,cell_170,cell_171,cell_172,cell_173,cell_174,cell_175,cell_176,cell_177,cell_178,cell_179,cell_180,cell_181,cell_182,cell_183,cell_184,cell_185,cell_186,cell_187,cell_188,cell_189,cell_190,cell_191,cell_192,cell_193,cell_194,cell_195,cell_196,cell_197,cell_198,cell_199,cell_200,cell_201,cell_202,cell_203,cell_204,cell_205,cell_206,cell_207,cell_208,cell_209,cell_210,cell_211,cell_212,cell_213,cell_214,cell_215,cell_216,cell_217,cell_218,cell_219,cell_220,cell_221,cell_222,cell_223,cell_224,cell_225,cell_226,cell_227,cell_228,cell_229,cell_230,cell_231,cell_232,cell_233,cell_234,cell_235,cell_236,cell_237,cell_238
NDUFA9,0.83794695,0.0,0.8771844,0.8482963,0.52795935,0.7310306,0.7855234,0.99652845,0.0,1.798166,1.849747,1.7635506,1.7386695,2.9297433,0.0,1.8024149,0.0,0.0,2.081767,1.3408499,2.2742648,1.045391,1.6867552,0.0,1.6553503,1.1701534,0.62532854,2.055469,0.0,1.6366631,0.0,1.1694273,2.033746,1.1694114,1.25406,0.0,0.5238703,1.6915244,1.8417612,1.1111996,0.8326902,1.5015455,0.0,1.1792511,0.0,1.907618,1.3838491,0.0,1.2469488,0.41833612,0.78756356,2.0450742,0.77602154,0.6085629,3.0552244,0.0,0.0,0.583333,2.2445276,0.0,1.8602165,0.0,0.6260787,1.4652141,1.7864774,1.1885568,0.0,1.198961,0.8670175,1.8880427,2.3403168,0.0,1.3960971,0.0,0.0,0.9314948,1.0252775,0.0,0.6654305,0.0,1.4155922,1.0088449,1.5765002,1.4002309,0.57089937,1.1595359,0.65300703,1.2751875,1.0861822,1.1920024,0.98535603,0.0,0.0,1.0544909,1.6417553,0.5302212,0.7644242,0.72620517,0.8705615,0.62740874,1.5731139,1.7412157,0.8544461,1.1444021,0.0,1.8092352,0.0,1.0342436,2.1785593,0.0,1.021918,0.65064836,0.0,2.3476913,0.0,0.6344644,0.0,0.0,0.9142428,0.0,1.5792356,1.7324781,0.945474,1.1223295,0.0,1.1569211,0.0,0.0,0.0,1.5056664,0.0,0.0,1.6824803,0.9676432,0.7860324,0.0,1.9086256,0.8168495,0.6628842,1.4540259,1.4572699,0.0,0.0,0.7577105,1.0670716,1.5356048,0.75066864,1.707113,1.303989,0.47717786,1.348096,0.92934805,1.0010611,0.0,1.9171442,0.0,0.635685,0.0,1.7679238,0.74225545,0.0,0.4936452,0.0,0.90983486,1.3379222,0.8325539,1.3601258,1.4284806,0.0,2.1972246,0.7446467,0.43732595,0.0,1.4664581,1.5597413,0.0,0.0,0.0,0.0,0.0,0.0,1.4534649,0.560018,1.9641423,0.0,0.0,0.0,0.9308419,0.0,0.0,1.2486268,2.0699236,0.0,1.275801,1.1499801,1.2514836,0.88156843,1.4245164,0.0,2.0457387,1.651829,0.4636343,0.91682285,0.5024013,0.0,0.0,1.2449493,0.0,1.0085939,1.1839646,0.8773365,0.0,1.3686864,0.54048026,1.0275834,0.6272579,0.0,0.0,1.0377121,1.539625,2.284896,1.0553877,0.7739268,0.82114637,0.0,1.024176,1.0882504,1.0026569,2.422674,1.5770652,1.2255883,0.0,0.8582903,1.1126858,0.0,1.1241184,1.1984276,0.0,0.0
VILL,0.0,0.0,0.5318396,0.0,0.0,0.7310306,0.33493647,0.45083392,0.0,1.798166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62984955,0.0,0.0,0.0,0.0,0.0,0.53404534,0.0,0.36076748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8119392,0.5443829,0.0,0.4901343,0.36624122,1.1111996,1.2806541,0.0,0.7334569,0.75422764,0.0,0.0,0.0,0.0,0.34591672,0.0,0.0,1.4735874,0.0,0.6085629,0.0,1.6252887,0.5745118,0.0,0.0,0.0,0.0,0.0,0.36125627,0.0,0.0,0.0,0.0,0.0,0.5246701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7847746,0.0,0.0,0.0,0.0,0.0,0.67268854,0.47699618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48458707,0.0,0.0,1.4913911,0.0,0.0,0.62740874,0.0,0.0,0.37158018,0.0,1.3747509,0.0,0.0,0.37379858,0.0,0.65555775,0.4655184,0.0,0.82026565,0.0,0.52731925,0.0,0.0,2.2540133,1.1762916,0.0,0.0,0.4168555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0585357,0.0,0.9676432,0.4683371,0.0,1.1486495,0.0,0.6628842,0.0,0.31190464,0.0,0.0,0.0,0.0,0.0,0.444178,0.0,0.0,0.0,0.0,0.0,0.6208904,0.0,0.0,0.7180795,0.0,0.0,0.55817974,0.24307716,0.0,0.4936452,0.0,0.90983486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2651259,0.0,0.72037214,0.6114739,0.0,0.0,0.3187097,0.80009806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82889426,0.0,0.80993533,1.3426998,0.48929724,0.0,0.0,0.0,0.0,0.0,0.83524126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0253563,0.77568245,0.0,0.0,0.0,0.0,0.0,0.0,0.37696633,0.0,0.0,0.0,0.0,0.0,0.0,1.0882504,1.8207585,1.2722834,0.0,1.7599831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APPL2,0.0,0.0,0.0,0.0,0.52795935,0.7310306,0.33493647,0.0,0.0,0.0,0.0,0.5908479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467109,0.0,0.0,0.0,0.0,0.84454095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43957245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27136382,0.0,0.0,0.0,0.0,0.0,0.62740874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344644,0.51813656,0.0,0.0,0.0,1.3580067,0.4168555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2193284,0.0,1.3659012,0.0,0.4683371,0.4200635,0.0,0.0,0.0,1.1590407,0.31190464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3611697,0.7180795,0.0,0.0,0.55817974,0.0,0.0,0.4936452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560018,1.2388142,0.0,1.3471112,0.0,0.0,0.0,0.0,0.0,0.62354374,0.0,0.0,0.0,0.48481914,0.0,0.0,0.0,0.0,0.0,0.0,0.40576074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1335709,0.0,0.0,0.0,1.0275834,0.0,0.0,0.0,0.0,0.37696633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49990645,0.0
CDK2,0.0,1.215247,0.5318396,1.4676809,1.3302201,1.1488111,0.33493647,1.1873806,0.62172836,0.0,0.46709734,0.5908479,0.0,0.0,0.0,1.5971385,0.0,0.9692727,0.0,0.88010186,0.0,0.0,0.74216634,0.0,0.0,0.4418753,0.0,0.0,0.0,0.0,1.0690866,0.746723,0.0,0.7467109,0.0,0.8948992,1.3228754,1.6915244,1.166743,0.0,0.0,0.0,0.0,1.1792511,0.0,0.0,0.55821925,1.0683106,1.2469488,0.7123921,0.0,0.9867242,1.0149466,0.98416495,0.0,0.0,2.0777361,1.4274375,1.3381503,0.0,1.4481127,0.0,1.0081494,0.0,0.0,0.0,1.5496655,0.0,1.1215811,0.0,0.0,1.3866963,0.0,0.0,0.0,0.0,0.0,1.7447108,0.6654305,0.9752557,0.0,1.5007079,0.0,0.0,0.57089937,0.0,0.86792547,0.620464,0.68383914,0.0,0.60943,1.3029824,1.0211209,0.27136382,1.217745,0.0,0.0,0.0,0.5271668,1.2859917,0.0,0.0,0.37158018,0.0,0.0,0.5477725,0.0,0.6452632,0.0,0.0,0.4655184,1.0415361,0.0,0.0,1.1259525,0.0,0.51813656,0.0,0.0,1.0706943,0.0,0.936701,1.4226424,0.71098757,1.0052309,2.1965353,0.0,0.9282786,0.0,0.0,0.0,2.776156,0.0,0.9676432,1.0267608,0.4200635,0.0,0.0,1.0580546,1.8667412,0.90182567,1.026587,0.0,0.0,0.0,0.7951221,0.0,0.0,2.757589,0.47717786,0.0,1.9645118,0.0,0.0,0.0,0.7180795,0.635685,0.0,0.31754014,1.1635683,1.1489931,1.069812,0.93415457,0.90983486,0.6611604,0.8325539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9089497,0.0,1.7993802,0.0,1.0210273,0.72037214,0.6114739,0.5155135,2.2186356,0.560018,1.9641423,0.0,0.0,0.0,0.0,0.0,0.50913304,0.6035057,0.62354374,0.0,0.0,0.4314788,1.0548847,0.0,0.0,1.7726606,0.9872029,0.0,0.4636343,0.91682285,0.5024013,1.2510432,0.0,1.2449493,0.0,0.0,2.5125632,0.0,0.0,0.46123844,1.352563,0.0,0.0,0.0,0.0,0.0,1.0407786,0.9045328,0.48511574,0.0,0.0,0.0,1.024176,0.5046214,0.0,0.0,1.0717083,0.0,0.0,0.0,0.70372087,0.0,1.8779383,0.76892704,1.0803468,1.8502953
RBM4B,0.0,0.0,0.5318396,0.0,0.0,0.0,0.33493647,0.0,0.0,0.0,0.0,0.5908479,0.0,0.0,0.0,0.0,0.0,0.0,0.62984955,0.0,0.0,1.045391,0.0,0.8905128,0.0,0.0,0.0,0.0,0.0,2.428776,0.0,0.0,0.0,0.0,0.8119392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7334569,0.0,0.0,0.0,0.0,0.0,0.34591672,0.0,0.0,0.9867242,0.46147063,0.6085629,0.0,0.0,0.0,0.0,1.3381503,0.0,0.734781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8670175,0.0,0.0,0.0,0.0,0.0,1.1873806,0.0,0.0,0.0,0.0,0.0,0.0,0.6265883,1.0712401,0.0,0.57089937,0.0,0.0,0.620464,0.0,0.0,0.0,0.0,0.0,0.48458707,0.0,0.0,0.0,0.0,0.8705615,1.8304205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0706943,0.0,0.4168555,0.5805476,0.0,0.0,0.89748216,0.0,0.0,0.0,0.0,0.0,0.0,0.9000097,0.0,0.0,0.4200635,0.0,0.0,0.0,0.0,0.31190464,0.0,0.0,1.4816407,0.0,0.0,1.174595,0.0,0.0,0.47717786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4936452,0.0,0.0,1.0557318,0.0,0.0,1.9939804,0.0,0.0,1.4625821,0.0,0.0,0.31512356,0.0,1.4733737,0.82055897,0.0,0.72037214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035057,0.0,0.0,0.0,0.0,0.80993533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5925177,0.0,0.0,0.0,0.0,0.6264044,0.0,0.0,1.850699,0.0,0.0,0.0,0.0,1.2878953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2879738,0.0,0.0,0.0,0.0,0.0,0.0,2.0978727,0.0,0.0,0.0,0.0,0.0
FAM120A,1.4537289,0.0,1.5063642,1.3005536,0.87168574,0.0,0.95220065,0.45083392,0.62172836,1.4722522,1.0246321,0.0,0.7758519,1.5139319,0.0,0.0,0.0,0.9692727,1.2897792,0.0,2.2742648,1.045391,1.872172,1.6694291,0.0,1.3292235,0.62532854,0.0,0.0,0.0,2.15766,1.1694273,0.0,0.7467109,1.25406,1.3594826,1.4912738,0.8176061,1.166743,1.4808469,0.0,1.2854973,0.7334569,1.4765707,0.8695482,1.0689571,1.1763982,1.5729642,0.9757437,1.4150245,0.78756356,0.0,0.46147063,0.0,0.0,0.0,1.5854149,1.2166928,0.0,0.67605656,0.0,0.0,1.2839258,1.1690645,0.74388164,0.0,0.0,0.7693369,0.8670175,0.95621717,1.2078049,0.0,0.9241406,0.6025632,0.0,2.162346,1.0252775,0.7798116,1.0614833,0.0,0.0,0.0,1.0712401,1.2368975,0.57089937,1.1595359,1.1949141,0.620464,1.0861822,0.76399463,0.0,0.0,0.0,0.80959994,1.217745,1.1307324,1.4913911,0.0,0.5271668,0.0,0.56776977,0.6631285,1.5260983,0.0,1.3747509,0.8996706,0.0,1.4285659,0.9426265,1.1986209,0.4655184,0.0,1.5713848,0.0,1.6421576,0.6344644,1.3125361,0.0,0.9142428,1.5758415,0.0,1.2770141,0.0,1.1223295,0.0,0.0,1.9855548,1.4012569,1.0725853,1.2054031,0.0,0.0,2.1160307,0.0,1.0267608,0.7149656,0.0,1.8006253,1.0580546,0.0,1.0403198,0.0,1.7872736,1.1838025,1.5714679,0.7951221,0.444178,0.0,0.8509974,1.2372375,0.0,0.0,0.0,1.2854713,2.533936,1.1317191,0.0,1.9411905,1.1763343,1.246027,1.5242485,0.82266307,0.93415457,0.90983486,0.0,0.8325539,1.6761663,2.128489,1.0074096,1.0986123,1.1667054,0.97292894,0.99186397,1.0480707,0.0,1.4733737,0.0,1.0210273,1.8367312,0.6114739,1.1064132,1.6287284,0.3187097,0.0,1.6743487,0.0,2.6513379,0.0,1.5865862,1.0957897,0.977211,1.2799839,1.2410798,0.0,0.96263885,1.2514836,0.88156843,1.5659075,0.0,1.8002486,1.1340618,0.77917945,0.91682285,0.83524126,1.7897527,1.506905,0.0,0.0,0.6264044,0.0,1.3373598,0.0,0.77568245,0.88939726,1.8536247,1.0097585,0.8383614,0.0,0.0,1.7189293,1.3715752,0.48511574,0.7739268,0.82114637,0.0,0.0,1.0882504,0.0,0.0,1.0717083,0.0,0.0,0.0,0.0,2.0633423,0.86919993,0.76892704,1.2793404,0.0
PIM3,0.0,0.0,0.8771844,0.5115246,0.0,0.0,0.58539665,0.45083392,0.62172836,0.0,0.0,1.7635506,0.0,0.0,0.0,0.0,0.0,0.9692727,0.0,0.0,0.0,0.0,1.1634513,0.0,0.8803062,1.3292235,0.8343384,0.75850564,0.9355487,0.0,0.0,0.44149932,0.0,0.0,0.8119392,1.3594826,0.8658814,0.8176061,0.84454095,0.0,0.8326902,0.62709033,0.0,0.75422764,0.0,1.5737448,0.9143351,1.5729642,0.806411,0.7123921,0.0,0.0,0.46147063,0.0,0.0,2.214821,1.2026087,0.583333,0.0,0.67605656,1.1537477,0.0,0.8352514,0.0,0.97687036,0.0,2.1305847,0.0,1.324314,0.95621717,2.3403168,0.0,0.0,0.0,0.0,0.0,1.381227,0.0,0.0,0.9752557,0.0,1.0088449,0.0,0.47699618,0.0,2.2776582,0.0,0.620464,0.0,0.76399463,0.0,1.3029824,0.0,0.66024,0.46680447,0.0,1.1925623,0.0,0.5271668,0.0,0.0,0.6631285,1.0296539,0.0,0.0,1.3654757,0.0,1.0342436,0.9426265,1.1986209,0.4655184,0.0,1.9954504,0.0,0.0,1.0195775,0.51813656,1.8997056,1.7019545,0.0,0.0,0.0,0.0,0.0,2.6986935,0.89748216,0.0,0.0,1.0725853,0.77429026,0.0,1.5611496,0.9000097,0.0,0.7860324,0.0,0.5411473,0.0,0.6628842,0.7388074,0.0,0.0,0.0,0.0,0.0,0.0,0.444178,0.91802555,0.8509974,0.0,0.0,1.4025896,0.6208904,0.0,0.0,0.0,0.0,0.0,0.0,0.43847042,0.5413577,0.0,0.0,0.90983486,0.0,1.28048,1.6761663,0.7214682,1.0074096,0.6931472,0.0,0.97292894,0.0,0.31512356,0.0,0.0,0.0,0.0,0.0,0.6114739,1.3077902,0.59854954,0.3187097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035057,1.0046879,0.0,0.82889426,0.0,0.80993533,1.3426998,0.8163992,0.7982383,2.242685,0.53224576,0.4636343,0.6935906,0.5024013,2.395706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88939726,1.0275834,1.0097585,0.0,0.0,0.6478233,1.0407786,0.0,1.0553877,0.7739268,0.0,0.0,0.6378459,0.5046214,0.0,0.0,0.6730374,0.0,0.7627845,0.8582903,1.6263025,0.0,1.1241184,1.0065612,0.0,0.63848835
CTAG2,0.0,0.0,0.0,0.0,0.0,0.7310306,0.0,0.0,0.62172836,0.0,0.0,0.0,0.0,1.5139319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36076748,0.0,0.0,1.1213511,0.0,0.0,0.0,0.7467109,0.0,0.0,0.0,0.0,0.0,0.0,0.8326902,0.0,0.0,0.0,0.0,1.0689571,0.0,0.0,0.0,0.41833612,0.0,0.0,0.46147063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36125627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1920024,0.0,0.0,0.0,0.0,0.0,0.87489206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0195775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6824803,0.0,0.0,0.0,1.9086256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2408158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2962035,0.6035057,0.0,0.0,0.0,0.0,0.48481914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77568245,0.0,0.0,0.6272579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46709734,0.5908479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1569418,0.0,0.0,0.0,0.53404534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143351,0.0,0.0,0.41833612,0.0,0.0,0.0,0.0,0.0,1.6252887,0.0,0.583333,0.0,0.67605656,0.0,0.0,0.36125627,0.44131157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314948,0.46747318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6452632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945474,0.0,0.0,0.0,0.0,0.0,0.4952909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31190464,0.0,0.0,0.0,0.0,0.7951221,0.0,0.0,0.0,0.0,0.0,0.0,0.6208904,2.6448874,0.0,0.0,0.0,0.0,0.0,0.24307716,0.0,0.0,0.0,0.0,1.0557318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80009806,0.0,0.0,0.0,0.0,0.0,0.84487903,0.0,0.0,0.0,0.82889426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048582,0.0,0.0,0.0,0.0,0.0,0.0,0.54048026,0.0,0.6272579,0.0,1.1183128,0.0,0.0,0.0,0.0,0.0,0.0,0.9221051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.58539665,0.45083392,0.0,0.98563796,0.0,0.9597476,0.0,0.0,2.2116065,0.0,0.0,0.0,0.62984955,0.0,1.6790358,0.0,0.74216634,0.0,0.53404534,0.9809037,0.8343384,1.1848409,0.0,0.0,0.0,0.44149932,0.0,0.0,0.0,0.5443829,0.0,0.8176061,0.0,0.518397,0.8326902,0.0,0.0,0.75422764,0.8695482,1.0689571,0.55821925,0.0,0.0,0.7123921,0.0,0.0,0.77602154,0.0,2.5753236,0.0,0.0,0.0,0.0,1.5819509,0.0,0.0,0.0,0.74644625,0.0,0.0,0.0,0.7693369,0.8670175,0.0,0.0,0.0,0.0,0.97591364,1.1873806,0.9314948,1.0252775,0.7798116,0.6654305,0.0,0.0,0.0,0.0,0.0,0.0,0.73918426,0.3788848,0.0,0.0,0.0,0.60943,0.0,0.0,0.9395233,0.78380066,0.5302212,0.7644242,0.0,0.5271668,0.0,0.0,0.0,0.37158018,0.0,1.3747509,0.5477725,0.0,0.37379858,0.9426265,0.38056314,0.0,0.0,0.0,0.0,0.52731925,0.6344644,0.0,0.0,0.0,0.0,0.6743779,0.0,0.945474,0.0,0.0,0.0,0.0,0.9282786,0.4952909,2.081229,0.0,0.0,0.0,0.0,0.4683371,0.0,0.0,0.0,0.0,0.7388074,0.54930496,0.0,0.0,0.0,1.5714679,0.7951221,0.0,0.0,0.0,0.0,0.6678444,0.92934805,0.0,0.0,0.0,0.0,0.635685,0.0,0.7519976,0.43847042,0.890635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97292894,0.6141731,1.0480707,0.0,0.9865503,0.0,1.0210273,1.4268588,0.0,1.1064132,0.0,1.0566647,0.0,0.0,2.5165017,1.0584344,2.3243332,0.0,0.50913304,0.977211,1.4956216,0.0,0.82889426,0.4314788,1.2514836,0.0,0.0,0.0,0.9872029,0.0,0.0,0.40576074,0.5024013,0.0,1.506905,0.8048582,1.0999882,0.6264044,0.7578347,0.0,1.0253563,0.0,0.54048026,1.523577,1.0097585,0.0,0.0,0.6478233,0.86439335,0.0,1.2520347,1.2049307,1.2658789,1.7126684,1.024176,0.0,1.493135,0.0,1.355976,0.0,1.7186427,0.0,0.0,0.0,0.52620727,0.76892704,0.49990645,0.0
PDIA5,0.5042892,0.0,0.0,0.0,0.29842502,0.0,0.33493647,0.99652845,0.0,0.0,0.0,0.5908479,0.0,0.0,1.1094182,0.0,0.0,0.0,0.0,0.0,1.1569418,1.045391,0.74216634,0.0,0.0,0.0,0.36076748,0.0,0.0,2.596298,0.0,0.44149932,0.0,1.1694114,0.0,0.5443829,0.8658814,0.4901343,0.6337189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143351,0.0,0.34591672,0.41833612,0.0,0.0,0.0,0.6085629,0.0,0.0,0.5745118,0.583333,0.0,0.0,0.0,0.0,0.36125627,0.0,0.97687036,0.0,0.0,1.4985071,0.0,0.5882964,0.0,0.0,0.0,0.6025632,1.1873806,0.0,0.0,1.5136281,0.0,0.9752557,0.0,0.0,0.67268854,0.47699618,0.0,0.73918426,0.65300703,0.0,0.68383914,0.0,0.60943,0.0,1.0211209,0.48458707,0.0,0.0,0.0,0.72620517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6452632,0.0,0.0,0.0,0.0,0.82026565,0.0,0.52731925,0.0,0.8577258,0.0,0.0,0.0,1.0735074,0.0,0.5805476,0.0,0.0,0.0,0.0,0.0,0.0,0.77429026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8168495,0.0,0.0,0.54930496,0.63962036,0.0,0.0,0.0,0.7951221,0.9849298,0.0,0.0,0.47717786,0.6678444,0.0,0.0,1.2854713,0.0,0.0,0.0,0.0,0.31754014,0.0,0.5413577,0.0,1.4085747,0.0,0.0,0.50052774,0.89541095,0.0,0.0,1.609438,0.7446467,0.74056566,0.0,0.5543777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59854954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50913304,0.6035057,0.0,0.0,0.0,0.7319183,0.0,0.0,0.48929724,1.2364149,0.0,0.0,0.4636343,0.0,1.5925177,0.0,1.506905,0.0,0.0,0.0,0.7578347,0.5319471,0.0,0.0,0.0,0.0,0.6272579,1.5969043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6730374,0.0,0.0,0.0,0.0,0.0,0.0,0.45661762,0.49990645,0.0
