,9CL_Bc74_Bc01,9CL_Bc74_Bc02,9CL_Bc74_Bc03,9CL_Bc74_Bc04,9CL_Bc74_Bc05,9CL_Bc74_Bc06,9CL_Bc74_Bc07,9CL_Bc74_Bc09,9CL_Bc74_Bc10,9CL_Bc74_Bc11,9CL_Bc74_Bc12,9CL_Bc74_Bc14,9CL_Bc74_Bc16,9CL_Bc74_Bc19,9CL_Bc74_Bc21,9CL_Bc74_Bc22,9CL_Bc74_Bc23,9CL_Bc74_Bc24,9CL_Bc74_Bc25,9CL_Bc74_Bc26,9CL_Bc74_Bc30,9CL_Bc74_Bc32,9CL_Bc75_Bc01,9CL_Bc75_Bc03,9CL_Bc75_Bc04,9CL_Bc75_Bc05,9CL_Bc75_Bc06,9CL_Bc75_Bc07,9CL_Bc75_Bc08,9CL_Bc75_Bc09,9CL_Bc75_Bc11,9CL_Bc75_Bc12,9CL_Bc75_Bc13,9CL_Bc75_Bc14,9CL_Bc75_Bc15,9CL_Bc75_Bc16,9CL_Bc75_Bc17,9CL_Bc75_Bc18,9CL_Bc75_Bc19,9CL_Bc75_Bc20,9CL_Bc75_Bc21,9CL_Bc75_Bc22,9CL_Bc75_Bc24,9CL_Bc75_Bc25,9CL_Bc75_Bc27,9CL_Bc75_Bc28,9CL_Bc75_Bc30,9CL_Bc75_Bc31,9CL_Bc75_Bc32,9CL_Bc76_Bc01,9CL_Bc76_Bc02,9CL_Bc76_Bc03,9CL_Bc76_Bc04,9CL_Bc76_Bc05,9CL_Bc76_Bc06,9CL_Bc76_Bc07,9CL_Bc76_Bc08,9CL_Bc76_Bc09,9CL_Bc76_Bc10,9CL_Bc76_Bc11,9CL_Bc76_Bc12,9CL_Bc76_Bc13,9CL_Bc76_Bc14,9CL_Bc76_Bc16,9CL_Bc76_Bc17,9CL_Bc76_Bc20,9CL_Bc76_Bc21,9CL_Bc76_Bc22,9CL_Bc76_Bc23,9CL_Bc76_Bc24,9CL_Bc76_Bc25,9CL_Bc76_Bc26,9CL_Bc76_Bc27,9CL_Bc76_Bc28,9CL_Bc76_Bc31,9CL_Bc76_Bc32,9CL_Bc77_Bc01,9CL_Bc77_Bc02,9CL_Bc77_Bc03,9CL_Bc77_Bc04,9CL_Bc77_Bc05,9CL_Bc77_Bc09,9CL_Bc77_Bc10,9CL_Bc77_Bc11,9CL_Bc77_Bc12,9CL_Bc77_Bc13,9CL_Bc77_Bc14,9CL_Bc77_Bc15,9CL_Bc77_Bc16,9CL_Bc77_Bc17,9CL_Bc77_Bc20,9CL_Bc77_Bc21,9CL_Bc77_Bc23,9CL_Bc77_Bc24,9CL_Bc77_Bc25,9CL_Bc77_Bc26,9CL_Bc77_Bc28,9CL_Bc77_Bc29,9CL_Bc77_Bc30,9CL_Bc77_Bc31,9CL_Bc77_Bc32,9CL_Bc78_Bc01,9CL_Bc78_Bc02,9CL_Bc78_Bc03,9CL_Bc78_Bc04,9CL_Bc78_Bc05,9CL_Bc78_Bc06,9CL_Bc78_Bc07,9CL_Bc78_Bc09,9CL_Bc78_Bc10,9CL_Bc78_Bc11,9CL_Bc78_Bc12,9CL_Bc78_Bc13,9CL_Bc78_Bc14,9CL_Bc78_Bc15,9CL_Bc78_Bc16,9CL_Bc78_Bc17,9CL_Bc78_Bc18,9CL_Bc78_Bc19,9CL_Bc78_Bc20,9CL_Bc78_Bc21,9CL_Bc78_Bc22,9CL_Bc78_Bc23,9CL_Bc78_Bc24,9CL_Bc78_Bc25,9CL_Bc78_Bc26,9CL_Bc78_Bc27,9CL_Bc78_Bc28,9CL_Bc78_Bc29,9CL_Bc78_Bc30,9CL_Bc78_Bc31,9CL_Bc79_Bc01,9CL_Bc79_Bc02,9CL_Bc79_Bc03,9CL_Bc79_Bc04,9CL_Bc79_Bc05,9CL_Bc79_Bc07,9CL_Bc79_Bc08,9CL_Bc79_Bc09,9CL_Bc79_Bc10,9CL_Bc79_Bc11,9CL_Bc79_Bc12,9CL_Bc79_Bc13,9CL_Bc79_Bc14,9CL_Bc79_Bc15,9CL_Bc79_Bc16,9CL_Bc79_Bc17,9CL_Bc79_Bc18,9CL_Bc79_Bc20,9CL_Bc79_Bc22,9CL_Bc79_Bc23,9CL_Bc79_Bc24,9CL_Bc79_Bc25,9CL_Bc79_Bc26,9CL_Bc79_Bc27,9CL_Bc79_Bc28,9CL_Bc79_Bc30,9CL_Bc79_Bc31,9CL_Bc79_Bc32
NCKAP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0695904,0.0,0.0,0.0,0.44809878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0763727,0.0,0.0,0.0,0.0,0.38757688,0.0,0.0,1.3741212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5361723,0.0,0.0,0.0,0.57373965,0.0,0.0,0.0,0.0,0.0,0.2830518,0.51638544,0.6430873,0.6697703,0.0,0.0,0.0,1.5868875,0.0,0.0,0.8830804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80481964,0.8361468,0.71296626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1007794,0.0,0.0,0.46348906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6075124,0.0,0.0,0.3474441,0.6265615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4531763,0.0,0.0,2.1562853,0.0,0.0,0.0,0.0,1.2197206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205078,0.0,0.0,0.0,1.0834522,0.0,0.7055692,0.89883804,0.0,0.0,0.0,0.0,0.4552931,0.0,0.0,0.0,1.1480172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2214963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUS,2.59061,3.2644029,2.8323267,2.9150743,4.192578,3.7746136,3.5056806,2.480997,4.1409783,3.8140788,3.9893723,4.2843733,4.2208376,3.7627013,4.277689,4.131222,4.211373,4.079546,3.8884833,4.3107095,3.9855297,3.8214402,3.8265643,3.911707,3.989505,3.7985404,4.2647333,3.4015393,4.2326016,4.193194,3.8689582,3.8508627,3.9072285,4.105898,2.7880201,3.812734,3.9860952,4.0149984,3.999988,4.4608774,3.1144004,3.9051747,3.9266784,3.6709976,4.3406706,3.5447297,4.217396,4.3328958,4.163424,3.7001019,4.1203856,3.107377,4.142223,3.645393,4.1136427,4.1329155,4.0643544,3.7712278,3.9207351,3.7496483,3.0176184,4.0427275,4.229435,3.986178,3.8269844,3.6759775,4.0998383,4.2424803,3.9074736,4.12704,3.795541,3.5847826,4.1000295,2.890203,3.7204154,4.330609,3.598794,3.8507342,3.9896705,4.213026,3.6535416,3.9593585,3.79968,3.7631917,3.4996583,3.8743625,4.032427,3.8988986,4.3061485,3.7703238,3.6993754,3.8421786,3.7953193,3.9742422,3.8512156,3.5577638,3.7361286,3.7877724,3.7888672,3.7716346,3.9537416,3.8244667,3.6995206,4.262743,4.2889037,3.7693827,3.370367,3.7257695,3.5095348,3.6627972,3.5063996,3.7496116,3.97942,4.1270447,3.5660179,3.7334309,3.8161874,3.8284583,3.816784,3.783106,3.653326,3.7402391,3.4955513,3.508759,3.4068398,3.9894369,4.0808153,4.1070585,4.213096,4.0443873,4.3050256,4.5084715,4.5011077,3.8743203,4.21966,4.121735,3.702232,4.2339725,3.9977717,4.1383615,4.261705,4.1998987,4.1100187,4.441775,3.9582686,3.697937,3.9434106,4.4589257,3.420549,4.709692,4.017025,4.025744,4.473645,4.081925,4.051679,3.5414398,4.0846305,4.3806524,3.566028
MGST2,0.0,0.5544869,2.0451732,1.2857908,1.2215409,0.0,0.9613426,1.16022,1.2314082,0.8879573,0.0,0.6509692,0.0,0.0,1.7121688,1.0695904,1.2137498,0.6177152,1.7550395,2.1221817,0.0,0.0,1.474269,0.0,0.61804247,1.1089542,0.6237967,2.3674443,2.0793931,0.98307675,1.1572098,0.7463295,1.5659561,1.3483204,0.0,2.5499458,0.0,1.71114,0.83705515,0.7985584,0.0,1.3626578,1.8214897,1.0379364,1.9431885,0.0,1.4685256,0.93600875,0.0,1.5055859,1.3862944,1.5859762,0.77414083,1.8301437,2.1318934,1.8584939,1.571768,1.3807237,0.53429806,0.8139014,2.6816914,1.8398432,0.0,1.5142134,1.8291463,2.1140084,1.9739022,1.7058252,1.6222397,1.2952529,1.7822887,1.0286211,1.7825795,1.285069,2.3379815,0.7671876,1.6945628,0.0,1.7130834,1.6820298,1.3313134,1.1076078,0.51419514,1.1260775,0.91824144,2.0346587,1.5728829,1.0184255,1.6494797,2.1732364,0.59954655,2.9850538,0.66551274,1.0080769,1.7765452,0.6075124,0.64445996,0.0,1.6398606,1.5006632,1.7697743,0.68011004,1.4552425,2.1480403,1.0517756,1.0350124,1.0409495,1.1239827,1.556524,0.64398444,0.77727896,2.7212253,0.49954742,1.3621291,2.1562853,1.1541735,0.6654334,1.9216528,1.745637,1.2197206,1.2200869,0.0,0.69265425,1.5040843,1.7025008,1.4595082,0.8558364,1.2650603,1.8116299,0.0,0.87763864,2.6178782,1.2262914,1.8123779,2.2762904,1.4472541,1.6933935,1.44401,1.572724,1.3566537,0.7224912,1.5476176,1.1568568,1.1480172,1.8707318,1.1986164,0.98823017,0.0,2.8585815,1.7824878,0.9222245,2.357929,2.1069324,1.2621526,1.5442348,0.0,1.4565818,1.1417247,0.76354045
IFITM2,0.941101,1.1703566,2.0451732,0.2552904,0.0,0.9245517,2.6334445,1.16022,2.1136198,1.3507503,2.0050929,1.5410719,2.042395,0.76952493,3.300816,2.1583385,2.7960331,0.0,1.8627508,1.8063196,1.9112453,0.0,0.0,1.203747,0.61804247,2.7224991,2.2071931,2.1674604,2.6100187,1.6451267,0.737414,1.6932229,0.8838579,2.1952968,0.0,3.418252,1.6648097,0.75791246,2.1812458,1.5405174,1.1525376,2.3462505,1.8214897,1.7153214,0.0,0.0,1.4685256,1.5840095,1.9918567,0.62951404,2.8903718,1.5859762,1.5054506,2.8977578,3.877786,2.3049273,3.0902853,2.3681653,2.3876157,2.144781,3.979586,1.3927805,1.3402331,3.421857,1.4200047,1.6410881,0.63420916,3.2496998,2.6539013,0.0,3.4083633,1.8549875,4.1203103,2.7332008,2.3379815,0.0,2.6625502,1.48375,2.3117502,3.397344,0.0,3.1032605,1.305401,0.52739507,2.0177195,1.5319252,1.431213,2.5488365,1.7992524,2.7541804,2.024238,2.9850538,0.66551274,1.0080769,2.9898312,2.775426,0.857575,2.0810854,2.4682329,2.814269,2.9603412,2.0565138,1.4552425,3.347592,0.5821942,0.79303503,3.2594812,0.0,3.0123563,1.8600899,2.086078,2.5503297,1.079744,3.4026954,1.0680661,0.36066318,0.6736606,1.6420767,2.9429796,1.9409842,1.6444371,0.0,3.134551,1.0116066,0.0,0.0,0.8558364,2.9994652,3.955162,0.9476389,1.6516619,3.6990297,1.5288453,2.4203672,2.7451832,1.8592685,1.7649617,2.8442273,2.391637,3.708384,3.4900239,0.0,2.4765058,1.6684375,1.8707318,2.2087517,2.047164,0.84770846,2.6496737,3.5373652,2.3114727,3.215775,2.7373471,1.2621526,1.5442348,2.5905068,2.4592996,0.7256545,2.3191354
STAT3,0.0,1.6947974,1.2595787,1.8128256,0.4961357,1.39661,0.9613426,2.6492772,1.8948401,2.0981164,1.438268,2.5592544,2.1595788,0.76952493,1.3930988,1.9084393,1.5149349,0.0,1.4368578,1.8063196,0.67307234,0.806847,1.1771855,2.4076521,1.022402,1.6218354,2.0704,0.0,2.8390265,2.4011626,1.1572098,1.5856273,3.0613546,1.3483204,1.5711553,1.3741212,1.6648097,1.1840662,1.5950686,0.7985584,1.1525376,1.5332484,1.6379957,2.3142097,1.606898,0.80895823,1.4685256,2.1689305,3.1866338,1.5055859,1.7917595,0.0,1.736055,1.831507,2.0489292,0.0,0.0,2.3681653,1.1374325,0.8139014,0.0,0.0,1.3402331,1.999115,2.8172433,2.1140084,1.6915066,1.1795664,1.3983009,2.0883746,1.3777747,0.6411184,1.2448996,2.0198631,0.71296626,0.0,0.0,0.9950003,1.3939377,2.4254606,3.0862625,1.8036592,0.85210806,1.4171402,2.0177195,2.42274,1.4481153,1.743424,1.7992524,1.0044378,0.59954655,2.8392906,1.344551,1.4997686,0.92051625,2.1329305,2.1624196,1.5636699,1.7173765,1.2846758,1.2339483,0.0,0.0,2.781059,0.9477597,0.0,1.0409495,1.4147912,1.115399,1.9917526,1.9282876,1.865804,0.83114696,0.0,1.0680661,1.2825109,1.7451336,1.466193,1.5652019,1.5215597,1.6444371,0.90346676,2.5640392,2.0794494,2.0453005,2.164353,2.2104754,2.8639987,1.2698189,1.4253284,1.8902243,2.1769598,1.5288453,1.1151409,0.89883804,0.734197,2.5728695,1.6708853,0.9273904,1.6167011,0.0,0.0,1.4515866,1.1480172,1.6853683,1.9152766,2.4086423,1.2998055,0.0,1.9714085,0.9222245,0.0,1.5285507,1.9923228,0.80116194,1.5095562,0.60038286,2.1356542,1.9064711
FAM72D,0.0,0.0,0.0,1.2978576,0.0,0.0,0.0,1.4650073,0.0,1.077197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913394,0.0,0.0,0.0,0.0,0.0,0.7112049,1.2714103,0.0,0.0,0.0,1.7889264,0.0,0.0,0.0,1.8767476,0.96226937,2.354277,0.0,1.6501082,0.0,0.0,0.0,0.0,1.6429094,0.0,0.0,1.5692897,1.7497363,0.0,0.0,1.3574016,0.0,0.0,1.5859762,0.0,0.8421943,1.304429,0.0,1.8250195,1.6016458,0.0,0.0,0.0,0.8777954,0.0,0.0,0.94131166,0.0,0.0,0.0,0.0,0.0,0.0,1.0048906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6287642,0.0,0.9223775,0.0,1.5920024,0.7716225,1.3695805,0.9514024,1.1384766,1.3247821,0.0,1.2423888,0.0,1.3311534,0.0,1.3161062,0.0,1.1137168,0.0,1.2828537,0.0,0.0,1.911429,0.0,0.0,0.0,1.6644038,0.0,2.2222826,1.01211,0.7136693,0.0,0.0,0.0,0.0,0.0,0.74050397,1.7205683,0.87986284,0.0,0.0,0.0,0.0,0.8856643,0.0,0.0,0.0,0.0,0.8205078,0.0,1.9163909,0.0,1.1163158,0.0,0.0,0.0,0.0,1.1387721,2.134531,0.8841602,1.3490515,0.0,0.0,0.96637607,0.0,0.0,0.0,0.0,0.0,0.0,0.913598,1.3057414,0.0,1.2231953,0.8182408,0.0,0.0,0.0,0.0,1.185825
NAA80,0.0,0.0,0.0,0.89779353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6509692,0.0,0.0,0.0,0.0,0.0,0.0,0.95341647,0.44809878,0.0,0.0,0.0,0.0,0.9971646,0.7009136,0.0,0.0,1.0865706,0.60777086,0.0,0.0,0.0,1.1602314,0.0,0.0,0.0,0.75791246,0.83705515,0.0,0.54352844,0.5461776,0.0,0.6479889,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,0.0,0.81765485,0.0,0.0,1.3510209,0.9118367,0.53429806,0.8139014,2.37223,0.0,0.0,0.5360072,0.0,0.0,0.0,0.0,0.7011675,0.0,1.0910429,1.0286211,0.0,0.0,0.0,0.0,0.0,0.9950003,0.0,0.0,0.0,0.0,0.0,0.2980701,0.40654927,0.0,0.0,0.46348906,0.0,0.0,0.0,0.0,0.66551274,0.0,0.37271136,0.81261253,0.0,0.4314408,1.2409853,0.0,0.0,0.0,0.0,0.0,0.0,0.47315302,0.0,0.0,0.0,0.0,0.0,1.6806235,0.0,0.0,1.0680661,0.0,0.6654334,0.0,0.66572976,0.0,0.0,0.0,1.097955,0.0,0.0,0.0,0.8558364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33893043,1.1500771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FASTKD2,0.0,0.0,0.9867956,0.771656,0.7867311,0.0,0.9613426,0.0,1.2314082,0.0,1.438268,0.0,0.6721461,0.76952493,1.3930988,1.0695904,0.0,0.0,1.7550395,0.0,1.0717553,0.0,0.7526483,0.93807334,1.663256,0.0,0.6237967,0.0,0.5306055,0.60777086,1.1572098,1.3278995,1.06251,1.7158719,0.0,0.90656406,1.3497458,1.4819343,1.5950686,1.7731439,0.54352844,0.5461776,0.71109116,1.0379364,0.0,0.0,1.1720337,0.93600875,0.7202052,0.62951404,1.0986123,2.1711218,0.0,1.1909536,0.51638544,0.6430873,0.0,0.9118367,1.3415587,1.5623642,1.0798558,1.3927805,1.0577749,0.0,0.0,0.0,0.0,0.75446886,2.0934353,1.0181056,0.0,0.6411184,0.0,0.0,0.71296626,1.1961627,0.0,1.8106099,0.9224101,0.6287642,1.6446155,2.2092009,1.1042219,0.71381646,1.1007794,0.79255146,1.5728829,0.77896756,0.6102298,1.6725874,0.59954655,1.3039823,0.0,0.0,0.92051625,0.81261253,1.3123448,0.4314408,1.0515294,1.0088083,0.5942039,0.68011004,1.4552425,0.66577923,0.0,0.0,0.0,1.4147912,0.48471862,1.0325098,1.2092854,0.0,0.83114696,0.0,1.0680661,1.0069066,1.3444302,0.60605067,1.3448812,1.5215597,0.0,0.0,1.097955,0.6286128,0.0,0.0,0.0,1.5717276,1.8116299,0.5821072,0.0,0.0,0.0,0.0,0.89883804,0.734197,0.33893043,0.731992,1.4001498,1.3566537,0.7224912,1.0473644,1.1568568,2.0089939,0.0,0.7690722,0.98823017,0.84770846,0.0,0.0,0.0,0.0,1.3106589,0.0,0.0,1.5095562,0.0,0.7256545,1.1914103
ID3,1.9697597,2.4313884,0.61047846,1.8532423,1.0275846,2.3149512,0.59200144,0.73970515,0.0,2.5210202,2.107802,0.37754503,1.7565086,2.0734792,0.5635097,1.3535848,2.1621466,0.0,0.78660065,1.5421579,2.266155,2.0572693,2.9716,1.4134493,2.1630511,0.7009136,1.3940138,0.676514,1.832535,0.81292826,1.9456062,1.0788097,1.4053959,2.0952387,1.9048362,2.8031127,0.5388947,0.4491046,0.83705515,2.1203446,0.7338613,0.7371453,2.1106353,2.6861718,2.4819958,0.80895823,2.496733,2.935054,1.6523861,0.0,2.0794415,3.107377,1.2052088,2.1428494,1.6205268,2.5079157,0.38994142,1.173514,1.0172669,0.48756576,2.9176784,1.4825774,0.3852549,0.5360072,2.1186614,2.899399,1.1674621,0.44676116,0.92590743,1.2952529,1.8547862,0.6411184,2.443085,2.3176913,2.5618975,1.0045034,2.4940863,0.0,2.1490521,0.36300692,1.3313134,0.409973,1.2098621,1.1808574,0.22379419,0.2650264,2.0799785,2.3729107,1.2591889,1.9309767,2.1272354,1.6146059,2.587113,1.6772488,0.0,1.8934202,2.0811183,2.0810854,1.4640794,2.8896897,1.3456178,1.234086,2.024331,2.0912526,0.0,0.64583045,0.0,0.41823074,1.4885011,1.9917526,1.2933495,0.0,0.0,0.54587865,1.5726689,1.2825109,1.2129326,1.9808401,1.2133611,1.6440176,1.3045195,1.9551398,1.7039413,0.0,0.0,2.5307918,2.2104754,0.49214822,1.576979,2.1858332,0.53216046,0.68179876,1.651537,1.7249955,2.198569,0.0,1.1690557,0.96272665,2.014048,1.1046686,1.9209683,2.0116246,1.3150408,0.0,1.1216059,1.8261504,0.98823017,1.0990913,2.3852766,0.48123923,0.0,0.78669673,0.37255347,2.6601439,0.80116194,1.0160857,0.34458798,0.95517457,1.1914103
GSTM2,0.86326057,0.0,0.61047846,0.2552904,0.0,1.1010674,0.9613426,0.0,0.7943605,0.0,0.95808345,1.5410719,0.0,1.1992058,1.3930988,2.1583385,1.2137498,0.0,0.95341647,0.4656408,0.0,0.0,1.7030113,0.0,0.0,0.7009136,0.0,0.0,0.0,0.0,0.0,0.0,0.38757688,0.99715936,0.0,0.90656406,0.0,0.0,0.0,0.0,0.54352844,0.0,0.0,0.0,0.8545733,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.35141206,0.6448939,0.0,0.0,0.0,1.1374325,0.0,2.0099177,0.0,0.0,0.0,1.4200047,0.0,1.2965313,0.0,1.3983009,0.0,0.0,0.6411184,0.80481964,1.9791484,0.0,0.0,2.2913754,0.0,0.0,0.0,1.709946,0.0,0.0,0.0,0.0,0.47282013,0.0,0.0,0.0,0.0,1.2752736,0.0,0.0,1.8279271,0.32037663,0.35302204,1.0331546,0.731862,0.80930024,1.5006632,0.5942039,0.0,0.0,0.0,0.0,0.48626053,0.4766284,0.0,0.48471862,0.0,0.0,2.1570482,0.0,1.3621291,0.0,0.36066318,1.0614872,0.0,1.0618861,0.0,0.4680458,0.0,0.0,1.0116066,0.0,0.0,1.3101376,1.5717276,0.0,0.5821072,1.6516619,1.3692231,0.0,0.0,0.89883804,0.0,0.9259313,0.731992,0.5675567,0.0,0.0,0.0,0.0,0.0,0.7412749,0.0,0.0,0.0,0.0,0.0,0.0,1.7551854,0.78307,0.8182408,0.0,0.0,0.60038286,0.0,0.0
CTSL,1.3195553,1.1703566,1.6499196,1.2857908,0.46881717,0.9245517,2.2056365,0.0,1.5345153,1.3507503,0.0,1.0419701,1.5756211,2.2095027,1.3930988,1.0695904,1.7460935,1.9434499,0.95341647,1.8063196,1.7580739,2.9108083,1.889048,1.4134493,0.9971646,1.6218354,1.9547275,3.186692,0.5306055,1.4691025,1.4519807,0.97977835,1.5659561,1.3483204,1.0668128,1.9319857,2.096927,1.1840662,1.5950686,1.7731439,1.1525376,1.1568565,0.71109116,1.3177686,1.7319863,1.5553412,2.496733,1.860079,1.4266117,1.5055859,1.3862944,2.1711218,0.0,1.3723387,1.7460141,1.5280933,1.3510209,0.55643636,0.0,0.8139014,1.9217293,1.2771763,0.0,2.569238,2.2370548,1.9797833,2.1938603,0.75446886,0.0,1.0181056,0.6874755,0.0,0.80481964,5.078356,1.1249514,1.1961627,1.6945628,0.9950003,1.7130834,1.9638963,1.8828219,0.6999014,2.2762203,1.9320077,1.3887322,1.3919195,1.6969503,1.3732225,0.9864542,0.62336075,1.4551604,1.3039823,1.061594,1.0080769,0.92051625,1.7942818,1.4272811,2.207407,1.2506667,2.2733269,1.4460604,1.5884961,1.7797348,1.8985246,1.2148786,0.47315302,1.3995003,2.1126099,0.48471862,1.5295739,1.6320612,2.0219917,1.5867529,0.89700544,2.1562853,1.3962352,0.0,0.60605067,0.0,0.7853255,1.5219661,0.90346676,1.7909378,1.0116066,1.1767538,1.4595082,1.8583845,1.2650603,0.82422096,1.5991914,2.0826948,1.9263761,1.2262914,1.40487,0.0,1.6743324,0.96079856,1.44401,1.7198536,1.8228897,1.4299936,1.5476176,1.4515866,2.0089939,0.7412749,0.0,0.0,1.2998055,0.0,0.8047586,2.1487803,0.0,0.6433644,0.0,0.0,0.0,0.9729104,0.7256545,0.76354045
SLC7A8,0.0,0.0,0.0,0.6272794,0.46881717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177152,0.0,0.0,0.0,0.806847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7985584,1.6738079,0.5461776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51638544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81478,0.71296626,1.1961627,0.0,0.0,0.0,0.0,0.0,0.0,1.4728069,0.0,0.0,0.47282013,0.0,0.46348906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37327176,0.0,0.3474441,0.0,0.0,0.68011004,0.97182435,0.66577923,0.0,1.2296956,0.0,1.1239827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36066318,0.0,0.0,0.0,0.0,0.0,0.90346676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87763864,0.0,0.0,0.0,0.0,0.734197,0.33893043,0.0,0.0,0.0,0.0,0.0,0.0,1.1480172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUL,2.0610728,1.1703566,2.4796476,3.5050507,2.941439,2.8751519,3.0909364,1.6829245,3.229242,4.063996,4.178499,3.567946,3.8799634,2.701689,2.1480665,2.1583385,3.3807566,3.9063485,3.1494753,3.5201452,2.9060543,1.9746584,3.5779455,2.6545057,3.6088154,3.1058173,2.4329104,2.1674604,3.2920732,3.1604412,2.4769773,2.8051414,3.5164597,3.0954437,1.9048362,2.4275079,3.337058,3.0093832,3.1468403,1.9617378,2.9085248,3.21807,3.5002148,2.4004934,2.5093875,2.3946664,2.4004812,3.1882832,2.1263232,2.0811384,2.7080503,2.8055537,2.854295,1.9299448,3.0577095,2.6124809,3.6915092,3.3772087,3.4680772,3.213952,2.37223,3.340536,1.893092,2.96725,2.814552,3.8227198,2.5952609,2.7501042,2.7875745,3.7296078,2.5544534,3.0758307,3.7328405,1.285069,2.9826128,2.7724705,3.816451,3.2798157,3.1667476,2.6482558,3.0862625,2.7852156,2.464421,2.6027803,2.5679488,3.2729676,3.389595,3.2937186,3.3585749,2.8077958,2.5255764,3.8981447,2.7201314,3.0028858,3.225613,3.027361,2.3937538,2.5119505,2.79554,3.1258452,2.1167727,3.7810068,2.6491556,2.8925095,2.1860082,2.7475286,2.9610913,2.7433913,4.260656,2.9001567,2.5910082,3.2200336,2.3720765,1.6783568,2.789813,3.6691017,2.4334965,3.7133894,3.2046857,3.2602303,1.8518876,1.6872197,3.8908544,3.3366675,2.3001127,2.9817233,2.9233184,3.4506118,3.3279877,2.4219203,2.0826948,3.5042124,2.656554,2.238731,2.5379713,2.5589225,2.6890137,3.8121574,3.3499837,3.487832,3.0996938,2.699747,2.853559,2.0089939,1.8707318,3.7262166,2.7836697,2.6632562,2.3852766,3.0917087,3.341724,3.3913867,3.335277,2.9301867,2.124507,3.5903628,2.386356,3.3939793,2.6103976
NKRF,0.0,0.5544869,0.61047846,0.6272794,0.7867311,0.0,0.0,2.0244448,0.0,0.0,0.0,1.0419701,0.0,1.4987793,0.0,0.0,0.0,0.0,0.95341647,0.7564349,0.0,0.0,0.7526483,0.0,0.0,0.7009136,0.0,0.0,0.0,0.0,0.0,0.44123235,0.38757688,0.99715936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5095565,0.0,0.74871236,0.0,0.0,0.0,0.0,0.0,0.0,0.683865,0.51638544,0.0,1.0673201,0.0,0.0,0.0,0.0,0.5633273,0.0,0.5360072,0.0,1.4159956,0.0,0.0,0.0,1.2952529,0.6874755,0.6411184,0.80481964,0.0,0.0,0.0,1.6945628,0.0,0.0,1.5043366,0.0,1.3964087,0.0,0.2980701,0.0,0.0,0.49271515,0.0,0.0,1.0044378,0.0,0.0,1.061594,0.0,1.0606447,0.34919766,0.64445996,0.0,0.3474441,0.0,0.0,0.68011004,0.97182435,0.66577923,0.0,0.47315302,0.79807895,0.0,0.48471862,0.0,0.77727896,0.0,1.079744,0.0,1.0680661,0.36066318,0.0,0.60605067,1.0618861,0.7961473,0.0,0.0,0.0,0.0,1.1767538,1.163951,0.0,0.0,0.82422096,0.9476389,0.0,0.0,0.0,0.7055692,0.0,1.8592685,0.96079856,0.731992,0.0,0.0,0.7224912,0.0,1.1568568,0.0,0.7412749,0.7690722,0.98823017,0.0,1.4556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7256545,0.0
