,9CL_Bc74_Bc01,9CL_Bc74_Bc02,9CL_Bc74_Bc03,9CL_Bc74_Bc04,9CL_Bc74_Bc05,9CL_Bc74_Bc06,9CL_Bc74_Bc07,9CL_Bc74_Bc09,9CL_Bc74_Bc10,9CL_Bc74_Bc11,9CL_Bc74_Bc12,9CL_Bc74_Bc14,9CL_Bc74_Bc16,9CL_Bc74_Bc19,9CL_Bc74_Bc21,9CL_Bc74_Bc22,9CL_Bc74_Bc23,9CL_Bc74_Bc24,9CL_Bc74_Bc25,9CL_Bc74_Bc26,9CL_Bc74_Bc30,9CL_Bc74_Bc32,9CL_Bc75_Bc01,9CL_Bc75_Bc03,9CL_Bc75_Bc04,9CL_Bc75_Bc05,9CL_Bc75_Bc06,9CL_Bc75_Bc07,9CL_Bc75_Bc08,9CL_Bc75_Bc09,9CL_Bc75_Bc11,9CL_Bc75_Bc12,9CL_Bc75_Bc13,9CL_Bc75_Bc14,9CL_Bc75_Bc15,9CL_Bc75_Bc16,9CL_Bc75_Bc17,9CL_Bc75_Bc18,9CL_Bc75_Bc19,9CL_Bc75_Bc20,9CL_Bc75_Bc21,9CL_Bc75_Bc22,9CL_Bc75_Bc24,9CL_Bc75_Bc25,9CL_Bc75_Bc27,9CL_Bc75_Bc28,9CL_Bc75_Bc30,9CL_Bc75_Bc31,9CL_Bc75_Bc32,9CL_Bc76_Bc01,9CL_Bc76_Bc02,9CL_Bc76_Bc03,9CL_Bc76_Bc04,9CL_Bc76_Bc05,9CL_Bc76_Bc06,9CL_Bc76_Bc07,9CL_Bc76_Bc08,9CL_Bc76_Bc09,9CL_Bc76_Bc10,9CL_Bc76_Bc11,9CL_Bc76_Bc12,9CL_Bc76_Bc13,9CL_Bc76_Bc14,9CL_Bc76_Bc16,9CL_Bc76_Bc17,9CL_Bc76_Bc20,9CL_Bc76_Bc21,9CL_Bc76_Bc22,9CL_Bc76_Bc23,9CL_Bc76_Bc24,9CL_Bc76_Bc25,9CL_Bc76_Bc26,9CL_Bc76_Bc27,9CL_Bc76_Bc28,9CL_Bc76_Bc31,9CL_Bc76_Bc32,9CL_Bc77_Bc01,9CL_Bc77_Bc02,9CL_Bc77_Bc03,9CL_Bc77_Bc04,9CL_Bc77_Bc05,9CL_Bc77_Bc09,9CL_Bc77_Bc10,9CL_Bc77_Bc11,9CL_Bc77_Bc12,9CL_Bc77_Bc13,9CL_Bc77_Bc14,9CL_Bc77_Bc15,9CL_Bc77_Bc16,9CL_Bc77_Bc17,9CL_Bc77_Bc20,9CL_Bc77_Bc21,9CL_Bc77_Bc23,9CL_Bc77_Bc24,9CL_Bc77_Bc25,9CL_Bc77_Bc26,9CL_Bc77_Bc28,9CL_Bc77_Bc29,9CL_Bc77_Bc30,9CL_Bc77_Bc31,9CL_Bc77_Bc32,9CL_Bc78_Bc01,9CL_Bc78_Bc02,9CL_Bc78_Bc03,9CL_Bc78_Bc04,9CL_Bc78_Bc05,9CL_Bc78_Bc06,9CL_Bc78_Bc07,9CL_Bc78_Bc09,9CL_Bc78_Bc10,9CL_Bc78_Bc11,9CL_Bc78_Bc12,9CL_Bc78_Bc13,9CL_Bc78_Bc14,9CL_Bc78_Bc15,9CL_Bc78_Bc16,9CL_Bc78_Bc17,9CL_Bc78_Bc18,9CL_Bc78_Bc19,9CL_Bc78_Bc20,9CL_Bc78_Bc21,9CL_Bc78_Bc22,9CL_Bc78_Bc23,9CL_Bc78_Bc24,9CL_Bc78_Bc25,9CL_Bc78_Bc26,9CL_Bc78_Bc27,9CL_Bc78_Bc28,9CL_Bc78_Bc29,9CL_Bc78_Bc30,9CL_Bc78_Bc31,9CL_Bc79_Bc01,9CL_Bc79_Bc02,9CL_Bc79_Bc03,9CL_Bc79_Bc04,9CL_Bc79_Bc05,9CL_Bc79_Bc07,9CL_Bc79_Bc08,9CL_Bc79_Bc09,9CL_Bc79_Bc10,9CL_Bc79_Bc11,9CL_Bc79_Bc12,9CL_Bc79_Bc13,9CL_Bc79_Bc14,9CL_Bc79_Bc15,9CL_Bc79_Bc16,9CL_Bc79_Bc17,9CL_Bc79_Bc18,9CL_Bc79_Bc20,9CL_Bc79_Bc22,9CL_Bc79_Bc23,9CL_Bc79_Bc24,9CL_Bc79_Bc25,9CL_Bc79_Bc26,9CL_Bc79_Bc27,9CL_Bc79_Bc28,9CL_Bc79_Bc30,9CL_Bc79_Bc31,9CL_Bc79_Bc32
METAP2,2.0,14.0,12.0,44.972,12.0,3.0,3.0,3.0,4.0,10.0,3.0,3.0,2.0,4.0,5.0,1.002,6.0,13.0,8.0,10.0,10.0,3.0,7.0,14.0,9.0,13.0,10.0,3.0,5.0,6.0,7.0,16.0,13.0,20.0,4.0,0.0,7.0,7.0,5.0,5.0,3.0,10.0,7.0,7.0,10.0,3.0,9.0,8.0,7.0,8.0,3.0,1.0,4.0,30.662,8.0,9.0,7.0,9.0,11.0,3.0,3.0,8.0,5.0,3.0,2.0,4.0,12.0,10.0,16.0,6.0,6.0,5.0,3.0,2.0,8.0,2.0,2.0,3.0,1.0,8.0,2.0,8.0,12.0,19.0,14.0,11.0,16.0,10.0,9.0,7.0,10.0,2.0,8.0,4.0,23.0,25.001,21.0,29.0,15.0,6.0,7.0,11.0,2.0,10.0,9.0,12.0,31.001,3.0,10.0,8.0,15.0,8.0,11.0,2.0,3.0,15.0,7.0,9.0,9.0,5.0,24.0,6.0,10.0,12.0,1.0,8.0,3.0,2.0,2.0,11.0,4.0,7.0,7.0,3.0,9.0,4.0,22.0,5.0,5.0,10.0,9.0,8.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,1.0,4.0,9.0,5.887,6.0,5.0,9.0,10.0,3.0
PLD3,0.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,1.0,2.0,6.0,10.0,3.0,2.0,2.0,1.0,5.0,1.0,5.0,3.0,1.0,3.0,5.0,2.0,7.0,4.0,1.0,11.0,2.013,1.0,0.0,4.0,0.0,6.0,2.0,8.0,5.0,1.0,4.0,4.0,7.0,6.0,5.0,1.0,2.0,8.0,5.0,2.0,2.0,4.0,6.0,6.0,1.0,5.0,6.0,3.0,2.0,5.0,5.0,4.0,15.0,7.0,1.0,6.0,3.0,3.0,2.0,4.0,2.0,1.0,5.0,5.0,9.0,3.0,3.0,8.0,4.0,3.0,6.0,3.0,0.0,5.0,6.0,9.0,3.0,3.0,6.0,11.0,2.0,4.0,1.0,2.0,3.0,3.0,6.0,6.0,6.0,7.0,4.0,11.0,7.0,1.0,3.0,3.0,2.0,8.0,3.0,4.0,10.0,1.0,3.0,10.0,5.0,3.0,0.0,6.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,4.0,6.0,5.0,1.0,5.0,2.0,3.0,5.0,2.0,4.0,24.0,2.0,1.0,12.0,6.0,5.0,2.0,2.0,2.0,10.0,1.0,2.0,2.0,3.0,2.0,11.0,1.0,3.0,1.0,6.0,1.0,0.0,4.0,3.0,1.0,0.0
SMIM29,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,5.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,9.305,1.0,2.0,2.0,3.0,3.0,2.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
RPS9,0.518,1.426,0.55,2.355,7.763,2.306,1.64,2.021,0.0,1.537,5.856,0.0,7.033,0.978,1.396,4.36,4.004,7.248,14.026,13.288,0.0,0.402,9.611,16.837,7.213,0.507,3.583,0.0,1.121,7.669,6.688,7.541,10.148,4.369,5.011,1.77,0.0,1.048,0.526,2.0,7.059,9.408,1.477,9.792,6.081,0.909,0.5,9.401,0.507,3.244,5.26,0.399,12.66,8.727,6.883,0.397,3.554,5.045,6.029,80.665,0.0,5.666,1.222,7.605,7.817,2.568,1.132,0.0,3.217,13.433,7.606,5.942,0.503,0.406,2.396,0.5,6.333,0.0,8.037,4.692,13.423,3.044,6.042,18.838,5.987,21.713,15.889,14.412,1.27,4.401,12.824,0.427,3.212,6.138,19.639,8.675,18.72,5.432,13.636,0.813,3.548,6.762,1.353,4.837,9.793,20.381,0.0,1.016,6.061,5.737,6.454,2.15,12.165,0.0,1.06,3.472,5.012,0.811,101.104,0.894,11.344,0.41,9.273,6.314,10.999,3.945,11.327,1.964,0.514,2.068,0.0,0.405,4.49,5.539,0.897,12.774,15.921,3.07,16.962,2.068,5.208,10.899,11.046,10.944,1.57,3.593,1.181,2.727,0.0,6.628,0.403,0.397,0.512,0.78,2.083,4.84,2.425,0.0,12.069
SND1,1.0,2.0,7.0,16.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,4.0,4.0,9.0,6.0,2.0,8.0,1.0,4.0,9.0,1.0,4.0,3.0,4.0,0.0,5.0,10.148,3.0,1.0,0.0,3.0,3.0,3.0,4.0,0.0,1.0,2.0,7.0,5.0,3.226,2.0,4.0,1.0,2.0,3.0,1.0,3.0,18.0,3.0,3.0,2.0,2.0,3.0,6.0,0.0,4.0,1.0,6.0,11.0,6.0,1.0,3.0,1.0,5.0,4.0,7.0,4.0,3.0,4.0,0.0,2.0,2.0,2.021,2.0,2.0,4.0,6.023,8.545,4.0,11.144,4.0,2.091,5.0,3.0,4.0,0.0,3.0,5.0,15.0,12.0,5.066,5.0,8.0,2.0,3.0,7.0,2.0,0.0,8.0,3.0,6.0,5.0,9.0,4.0,0.0,3.0,1.0,6.0,2.0,10.0,3.0,4.0,5.0,2.0,3.001,1.0,2.0,2.0,4.0,5.0,4.0,6.0,2.0,4.0,5.0,1.0,1.0,11.0,1.0,3.0,4.0,7.0,6.0,7.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,3.033,0.0,6.0
SAXO2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.866,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF8,0.0,2.0,2.003,4.0,4.5,5.0,1.5,0.0,0.5,0.0,2.0,0.0,0.426,5.0,1.0,2.0,2.0,0.5,0.0,1.0,0.0,1.003,1.0,1.0,3.0,3.5,2.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,8.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.5,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,1.5,4.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,7.0,3.5,1.0,6.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,3.5,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
FYB1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
RPS3,92.0,133.0,113.233,516.697,189.0,41.0,54.617,30.0,87.0,58.0,126.0,186.0,122.0,134.024,125.0,44.0,75.414,216.0,180.0,161.965,190.0,76.0,86.0,245.0,217.484,90.0,125.0,59.0,136.293,103.878,98.575,391.699,254.999,353.0,43.0,59.0,79.0,111.918,65.955,84.712,346.33,275.0,115.999,212.0,161.0,61.001,162.0,141.0,113.0,127.618,89.656,91.0,142.0,374.524,162.903,99.0,111.0,146.0,310.0,78.0,105.0,223.0,214.978,153.0,152.0,124.0,187.0,216.0,92.281,216.548,193.0,103.0,65.0,43.084,82.258,87.0,40.546,91.996,65.333,231.967,94.535,111.0,259.0,334.0,337.0,159.862,255.526,191.0,206.999,233.0,127.0,65.0,98.0,56.0,402.721,241.632,390.999,177.999,415.999,124.0,145.331,192.0,78.0,224.0,228.0,180.0,150.0,97.0,165.992,224.0,415.963,146.001,179.0,173.0,64.0,214.0,221.0,132.0,186.0,92.0,121.993,66.0,112.903,226.0,63.0,69.0,80.0,75.97,54.0,272.0,54.0,105.0,98.39,80.999,123.001,88.064,274.686,93.0,141.0,166.747,98.0,173.41,78.059,98.0,82.0,90.0,45.0,71.0,17.0,94.999,54.0,86.375,167.791,62.0,77.038,45.926,132.937,102.0,82.0
MS4A4E,0.0,0.0,0.0,0.0,11.533,0.0,0.0,0.0,0.0,0.0,0.0,5.478,5.539,0.0,0.0,4.715,0.0,0.0,0.0,0.0,0.0,0.0,15.128,0.0,6.084,0.0,0.0,3.596,2.542,0.0,0.0,0.0,0.0,3.056,3.965,0.0,0.0,0.0,2.409,0.0,0.0,3.489,1.0,14.508,8.963,0.0,5.525,0.0,7.977,0.0,0.0,0.0,5.45,8.858,5.411,13.898,0.0,19.263,7.73,0.0,0.0,6.027,0.0,0.0,0.0,0.0,10.734,10.725,5.683,0.0,0.0,0.0,11.136,9.999,0.0,0.0,3.0,0.0,0.0,8.241,0.0,0.0,0.0,4.26,0.0,4.996,0.0,0.0,0.0,0.0,3.661,6.552,0.0,0.0,0.0,3.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.944,0.0,0.0,0.0,7.031,4.31,0.0,0.0,7.392,0.0,0.0,8.372,0.0,4.984,0.0,0.0,1.987,7.762,0.0,0.0,0.0,0.0,2.832,0.0,0.0,0.0,0.0,0.0,4.61,2.779,7.498,0.0,0.0,0.0,7.498,0.0,7.505,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,10.267,0.0,3.912,0.0,0.0,0.0,3.086,0.0,0.0
RDH14,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PUM1,0.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.945,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,3.001,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
TIMM23B-AGAP6,0.0,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.01,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.394,1.0,0.0,0.0,1.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.358,0.0,1.0,0.0,0.0,0.0,0.0,2.038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.423,0.0,0.0,4.609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS2,3.0,4.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,4.0,5.0,4.0,1.353,2.0,1.0,2.0,5.0,9.0,9.0,11.853,6.0,2.0,1.0,2.0,3.0,1.0,0.0,7.0,3.015,1.0,0.0,2.0,0.0,2.0,10.0,5.0,2.0,0.0,16.0,3.0,8.0,3.0,2.0,10.0,0.0,6.068,1.0,0.0,1.0,0.0,2.0,0.0,7.0,7.0,4.0,4.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,10.045,1.0,13.0,4.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,38.0,7.0,1.0,9.0,16.0,11.0,2.0,5.0,0.0,4.0,3.0,4.0,2.0,0.0,6.0,1.0,6.0,6.0,3.0,5.0,0.0,16.0,2.0,3.0,3.0,4.0,5.0,3.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,8.0,0.0,1.0,1.0,4.0,3.0,6.0,2.0,7.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,7.0,10.0,4.0,0.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0
AGGF1,0.0,1.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
FAM72C,3.0,6.901,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.368,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.018,0.0,0.0,0.0,6.0,0.0,1.522,0.0,0.0,0.0,0.0,4.432,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.522,0.0,0.0,0.0,1.0,1.522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.471,0.0,0.0,3.747,0.0,3.557,0.0,7.751,1.219,0.0,0.0,2.0,0.0,0.0,1.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.024,1.0,0.0,0.0,0.0,2.277,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532,0.0,3.219,0.0,0.0,1.82,0.0,0.0,0.0,1.0,5.504,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
PLAC8,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOC1,8.0,11.0,11.0,23.0,11.0,1.0,3.0,0.0,10.0,7.0,20.0,18.0,12.0,2.0,5.0,0.0,6.0,4.0,14.0,43.0,3.0,0.0,52.0,1.0,20.001,22.0,11.0,5.0,14.0,38.0,8.0,13.0,40.0,23.0,2.0,11.0,1.0,6.0,0.0,1.0,8.0,3.0,60.0,8.0,3.0,15.0,14.0,30.0,4.0,1.0,3.0,10.0,2.0,28.0,37.0,2.0,45.0,7.0,6.0,14.0,30.0,2.0,4.0,12.0,6.0,31.0,4.0,0.0,11.0,13.0,9.0,36.0,25.999,14.0,8.0,0.0,10.0,7.0,8.0,11.0,6.0,5.0,5.0,21.0,68.991,6.0,4.0,5.0,11.0,4.0,37.252,4.0,19.0,2.0,13.0,59.0,7.0,5.0,7.0,69.0,16.0,18.0,1.0,2.0,9.0,2.0,5.0,3.0,97.994,19.0,2.0,76.0,1.0,36.0,9.0,32.0,6.0,8.0,4.0,7.0,10.0,1.0,44.001,13.0,0.0,9.0,9.0,25.661,23.0,0.0,7.0,5.0,2.0,16.0,4.0,5.0,2.0,26.0,40.0,6.0,6.0,0.0,0.0,0.0,6.0,12.0,7.0,3.0,3.0,7.0,13.0,16.0,5.0,1.0,0.0,15.0,1.0,1.0,11.0
